X,Y,OBJECTID,EGIS_ID,REG_ID,BSTP_GEO_ID,BSTP_OPS_TCD,BSTP_EFF_DATE,BSTP_TCD,AT_STR,ON_STR,BSTP_HDG,BSTP_POS_TCD,BSTP_LDC,BSTP_MSG_TEXT,BSTP_LAT_LON_TCD,BSTP_INV_SYR_TCD,BSTP_INV_SRV_DATE,BSTP_BNH_CNT,BSTP_BST_TCD,BSTP_IFC_OWN,BSTP_HAS_BKRS,BSTP_HAS_PRS,BSTP_HAS_PVM,BSTP_HAS_PRM,BSTP_PDP_SIZE_TCD,BSTP_PDP_MTR_TCD,BSTP_PDP_OBS_TCD,BSTP_PDP_HAS_CCN,BSTP_HAS_BDR_PDP,BSTP_BDR_PDP_OBS,BSTP_SWK_WDT,BSTP_SWK_HAS_CCN,BSTP_SWK_HAS_PPC,BSTP_SWK_SLP_WVL,BSTP_SWK_OBS_TCD,BSTP_SWK_IPD_TCD,ONS_CRP_SLP,ONS_CRP,OFS_CRP,AT_STR_ABS_CRP,AT_STR_OSS_CRP,ONS_CWK,OFS_CWK,AT_STR_ABS_CWK,AT_STR_OSS_CWK,ON_STR_STS_OR_TFL,ON_STR_PDC_SGL,AT_STR_PDC_SGL,BSTP_PRK_RST_TCD,BSTP_NPK_ZNE_LTH,CNF_NPK_SNS,STR_LGT_WTN_30_FT,BSTP_HAS_LED_DSP,BSTP_ACC_RATING,BSTP_BRDG_STP,BSTP_HAS_LUM_SIGN,BSTP_HAS_PWR_SRC,METRO_ACCS_STP,BSTP_LON,BSTP_LAT
-77.0804003057048,38.8649467785837,6520,1303337,6000267,3620,PRS,1978/09/25 04:00:00+00,REV,COLUMBIA PIKE,S COURTHOUSE RD,351,FAR,S OF 2ND ENTR TO DORCHESTER TOWERS APTS,S COURTHOUSE RD + COLUMBIA PIKE,,KFH,2007/03/12 04:00:00+00,0,UNK,ARTA,N,Y,Y,Y,SWK,CON,NON,N,N,E,4,N,Y,N,NON,UNK,4.59999990463257,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,U,N,U,U,U,U,-77.080398,38.864939
-77.0517712948732,38.850838777295,6521,1303329,6000889,19346,PRS,1998/07/27 04:00:00+00,REV,26TH ST S,S CLARK ST,185,NEA,"ON LAMPPOST; ABOVE TROLLEY SIGN",S CLARK ST + 26TH ST S,,KFH,2007/02/22 05:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,BRK,NON,Y,N,E,11,Y,Y,N,UNK,UNK,,N,N,U,Y,Y,N,U,Y,N,N,N,NPL,,U,Y,Y,U,U,U,U,U,-77.051769,38.850831
-77.1371603264919,38.9097117860524,6522,1306216,6000770,21823,PRS,1901/01/01 05:00:00+00,REV,LITTLE FALLS RD,OLD DOMINION DR,138,NEA,UNKNOWN,OLD DOMINION DR + LITTLE FALLS RD,,KFH,2007/01/08 05:00:00+00,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,2.5,N,N,U,N,N,N,N,N,N,N,N,NPL,,U,N,U,N,U,U,U,U,-77.137158,38.909704
-77.1329043257499,38.9078727845069,6523,1306214,6000768,21824,PRS,1901/01/01 05:00:00+00,REV,ROCK SPRING RD,OLD DOMINION DR,142,NEA,UNKNOWN,OLD DOMINION DR + ROCK SPRING RD,,KFH,2007/01/08 05:00:00+00,1,FRE,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,U,N,Y,N,Y,N,Y,Y,Y,NPL,,U,N,U,N,U,U,U,U,-77.132902,38.907865
-77.1645083400867,38.9244167848078,6524,1306212,5002032,21814,PRS,1901/01/01 05:00:00+00,REV,COOPER DR,OLD DOMINION DR,135,NEA,UNKNOWN,OLD DOMINION DR + COOPER DR,,KFH,2012/03/26 04:00:00+00,0,UNK,NAPP,N,N,N,N,NON,EXM,NON,U,N,E,0,N,N,N,NON,NON,,Y,Y,Y,E,N,N,N,E,N,N,N,NPL,150,N,N,N,N,U,U,U,U,-77.164506,38.924409
-76.9015482474894,38.8556047843129,6525,1303811,3000763,3059,PRS,1977/02/16 05:00:00+00,REV,OLD SILVER HILL RD,MARLBORO PIKE,123,NEA,ADJACENT TO KAY-CEE DRUG STORE,MARLBORO PIKE + OLD SILVER HILL RD,,KFH,2006/08/03 04:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,7,Y,Y,N,NON,UNK,6.69999980926514,N,N,N,N,Y,Y,Y,U,Y,Y,Y,NPL,,U,N,U,N,U,U,U,U,-76.901546,38.855597
-77.107654316816,38.8755357784512,6526,1304380,6000422,4195,PRS,1901/01/01 05:00:00+00,REV,4TH ST N,N GLEBE RD,132,NEA,UNKNOWN,N GLEBE RD + 4TH ST N,,KFH,2007/03/21 04:00:00+00,0,UNK,ARTA,N,Y,N,Y,SWK,CON,NON,Y,N,E,3,Y,Y,N,NON,UNK,,N,N,N,Y,N,N,N,N,N,N,N,NPL,,U,Y,U,N,U,U,U,U,-77.107652,38.875528
-77.1049423177682,38.8738137768161,6527,1304376,6000397,4107,PRS,1901/01/01 05:00:00+00,REV,N PERSHING DR,N GLEBE RD,312,NEA,UNKNOWN,N GLEBE RD + N PERSHING DR,,KFH,2007/03/19 04:00:00+00,0,UNK,ARTA,N,Y,N,Y,SWK,CON,NON,Y,N,E,5,Y,Y,N,NON,UNK,1.89999997615814,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,,U,Y,U,N,U,U,U,U,-77.10494,38.873806
-77.3090233776636,38.8376207609632,6528,1310241,5004578,16954,PRS,1901/01/01 05:00:00+00,UNK,SCHOOL ST,GEORGE MASON BLVD,177,NEA,UNKNOWN,GEORGE MASON BLVD + SCHOOL ST,,KFH,1900/01/01 05:00:00+00,,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,-77.309021,38.837613
-76.9323292630942,38.8307727747861,6529,1306872,3002727,13810,PRS,2003/08/15 04:00:00+00,REV,OURISMAN DR,OLD BRANCH AVE,294,NEA,15' S IF CURB RAMP,OLD BRANCH AVE + OURISMAN DR,,WSV,2017/01/24 16:42:40+00,0,EXM,NAPP,N,N,E,N,NON,EXM,EXM,E,N,E,0,E,E,E,EXM,EXM,0,N,N,N,N,N,N,N,N,N,N,N,NPL,0,N,Y,N,N,U,N,N,U,-76.932327,38.830765
-76.9822692621626,38.7104407454788,6530,1306852,3000065,67,PRS,1901/01/01 05:00:00+00,REV,MONROE AVE,MADISON DR,274,FAR,UNKNOWN,MADISON DR + MONROE AVE,,KFH,2006/09/06 04:00:00+00,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,N,N,U,N,N,N,N,N,N,NPL,,U,N,U,N,U,U,U,U,-76.982267,38.710433
-77.0126732861205,38.8271737679175,6531,1306844,1000032,1696,PRS,1943/09/26 04:00:00+00,REV,DARRINGTON ST SW,MARTIN LUTHER KING JR AVE SW,179,NEX,UNKNOWN,MARTIN LUTHER KING JR AVE SW + DARRINGTON ST SW,,KFH,2006/04/12 04:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,6.69999980926514,N,Y,U,Y,Y,Y,U,Y,N,N,N,YUN,,U,Y,U,U,U,U,U,U,-77.012671,38.827166
-76.7314162050289,38.9586348088572,6532,1310705,3001721,8806,PRS,1975/04/04 04:00:00+00,REV,KIMBLE LN,KEMBRIDGE DR,91,NEA,UNKNOWN,KEMBRIDGE DR + KIMBLE LN,,KFH,2006/11/24 05:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,SLP,,N,N,U,Y,N,N,U,N,N,N,N,YUN,,U,Y,U,U,U,U,U,U,-76.731414,38.958627
-77.0030502943202,39.0713948214552,6533,1300832,2001184,15312,PRS,1969/11/25 05:00:00+00,UNK,BREGMAN RD,NEW HAMPSHIRE AVE,13,NEA,UNKNOWN,NEW HAMPSHIRE AVE + BREGMAN RD,,KFH,2012/03/14 04:00:00+00,1,FRE,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,NON,1.60000002384186,N,Y,U,Y,N,N,E,Y,N,N,N,NPL,150,N,N,N,U,U,U,U,U,-77.003048,39.071387
-76.9954622787457,38.8618307767494,6534,1309689,1000351,3450,PRS,1991/12/29 05:00:00+00,UNK,BUS BAY E,ANACOSTIA STATION,124,MID,UNKNOWN,ANACOSTIA STATION + BUS BAY E,,KFH,2006/12/18 05:00:00+00,2,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,11,Y,Y,N,NON,UNK,,Y,Y,Y,Y,U,U,U,U,Y,N,N,NPL,,U,Y,Y,Y,U,U,U,U,-76.99546,38.861823
-76.9538652644524,38.8646217840329,6535,1309670,1000394,3601,PRS,1901/01/01 05:00:00+00,REV,37TH ST SE,ALABAMA AVE SE,64,NEA,UNKNOWN,ALABAMA AVE SE + 37TH ST SE,,KFH,2006/05/12 04:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,5,N,Y,N,NON,UNK,3.79999995231628,Y,N,Y,N,Y,Y,Y,U,N,N,N,NSG,,N,Y,U,N,U,U,U,U,-76.953863,38.864614
-77.0317932902052,38.8942107807378,6536,1307171,1002973,18891,PRS,1962/02/15 05:00:00+00,UNK,D ST,14TH ST NW,359,NEA,UNKNOWN,14TH ST NW + D ST,,KFH,2009/05/13 04:00:00+00,,UNK,UNKW,N,N,N,N,58U,BRK,NON,Y,N,E,11,Y,Y,N,NON,UNK,2,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,U,Y,U,U,U,U,-77.031791,38.894203
-77.0833163141222,38.9301977899015,6537,1304217,1002052,7583,PRS,1956/09/05 04:00:00+00,REV,NEW MEXICO AVE NW,CATHEDRAL AVE NW,90,FAR,UNKNOWN,CATHEDRAL AVE NW + NEW MEXICO AVE NW,,KFH,2009/06/16 04:00:00+00,1,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,5,N,Y,N,NON,UNK,4.80000019073486,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,,U,N,U,Y,U,U,U,U,-77.083314,38.93019
-77.0299613016573,38.9931888043106,6538,1395055,2005455,18914,PRS,2015/09/20 04:00:00+00,REV,BUS BAY 104 (LOWER LEVEL),SILVER SPRING TRANSIT CENTER,0,ATP,,SILVER SPRING TRANSIT CENTER + BUS BAY 104 (LOWER LEVEL),TMP,UNK,1901/01/01 05:00:00+00,0,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,-9,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,Y,U,U,U,U,U,-77.029959,38.993181
-76.9680812664668,38.786571768658,6539,1306606,3000253,516,PRS,1985/06/30 04:00:00+00,REV,KINGSWAY RD,BOCK RD,145,NEA,UNKNOWN,BOCK RD + KINGSWAY RD,,KFH,2006/09/22 04:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,Y,NON,UPV,5.5,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,U,N,U,U,U,U,-76.968079,38.786564
-76.9656172618912,38.7826747625496,6540,1306604,3000241,471,PRS,1989/05/12 04:00:00+00,REV,STEUBEN AVE,BOCK RD,163,FAR,UNKNOWN,BOCK RD + STEUBEN AVE,,KFH,2006/09/22 04:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,5.19999980926514,N,N,Y,N,N,N,N,U,N,N,N,NSG,,N,N,U,N,U,U,U,U,-76.965615,38.782667
-76.963119262177,38.7797417668709,6541,1306602,3000228,424,PRS,1985/06/30 04:00:00+00,REV,HOLLY DR,BOCK RD,297,NEA,UNKNOWN,BOCK RD + HOLLY DR,,KFH,2006/09/06 04:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,3,N,N,N,NON,UNK,,N,N,N,N,N,N,N,U,Y,N,N,NSG,,N,Y,U,N,U,U,U,U,-76.963117,38.779734
-76.9614492660075,38.8773007857487,6542,1307869,1003594,16180,PRS,1901/01/01 05:00:00+00,SCH,RANDLE CIR SE,BRANCH AVE SE,175,FAR,UNKNOWN,BRANCH AVE SE + RANDLE CIR SE,,KFH,2009/07/30 04:00:00+00,,UNK,UNKW,N,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,-76.961447,38.877293
-76.9902652696151,38.8090867728163,6543,1306598,3000384,1012,PRS,1965/03/15 04:00:00+00,REV,LIVINGSTON RD,BIRCHWOOD DR,266,NEA,UNKNOWN,BIRCHWOOD DR + LIVINGSTON RD,,KFH,2006/09/20 04:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,,N,N,N,N,Y,U,N,N,Y,Y,N,NSG,,N,Y,U,N,U,U,U,U,-76.990263,38.809079
-77.041603297468,38.9023297837843,6544,1307201,1001210,6012,PRS,1957/11/01 04:00:00+00,REV,K ST NW,18TH ST NW,359,NEA,UNKNOWN,18TH ST NW + K ST NW,,KFH,2006/07/14 04:00:00+00,1,INS,WMAT,N,Y,N,Y,58U,BRK,NON,Y,N,E,10,Y,Y,N,NON,UPV,3.59999990463257,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,,U,N,U,Y,U,U,U,U,-77.041601,38.902322
-77.041624291572,38.8972337821946,6545,1307197,1001040,5634,PRS,1901/01/01 05:00:00+00,REV,F ST NW,18TH ST NW,1,NEA,UNKNOWN,18TH ST NW + F ST NW,,KFH,2006/06/07 04:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,BRK,NON,Y,N,E,4,Y,Y,N,NON,UNK,4.5,Y,N,U,Y,Y,U,U,Y,Y,Y,Y,NSG,,N,Y,U,U,U,U,U,U,-77.041622,38.897226
-77.296965367453,38.8038857610275,6546,1300550,5000422,823,PRS,1983/06/27 04:00:00+00,REV,BRIGANTINE WAY,ZION DR,346,FAR,UNKNOWN,ZION DR + BRIGANTINE WAY,,KFH,2012/04/20 04:00:00+00,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,Y,NON,NON,4.09999990463257,N,N,Y,Y,N,N,N,Y,N,N,N,NSG,150,N,N,N,N,U,U,U,U,-77.296963,38.803878
-77.1049323151803,38.8117607646552,6547,1305203,4000114,1118,PRS,1977/07/28 04:00:00+00,REV,S INGRAM ST,DUKE ST,108,FAR,@ W PROP LINE TO C&P TELEPHONE CO,DUKE ST + S INGRAM ST,,KFH,2008/12/09 05:00:00+00,1,INS,WMAT,N,Y,N,Y,58U,ASP,NON,Y,Y,U,9,Y,Y,N,NON,UNK,4.30000019073486,N,N,Y,N,N,N,N,U,N,Y,Y,NPL,,U,N,U,N,U,U,U,U,-77.10493,38.811753
-76.8491362436356,39.0856538319971,6548,1300662,3003427,15637,PRS,2001/12/30 05:00:00+00,UNK,LAUREL BOWIE RD,CHERRY LN,287,UNK,E OF ENTR TO KIMBERLY GARDENS,CHERRY LN + LAUREL BOWIE RD,,KFH,2006/11/09 05:00:00+00,,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,,N,N,U,N,N,N,U,U,N,N,N,NPL,,U,N,U,N,U,U,U,U,-76.849134,39.085646
-77.1078353092243,38.8176647621624,6549,1303157,4000204,1290,PRS,1982/02/25 05:00:00+00,REV,N HOWARD ST,N JORDAN ST,11,NEA,@ END OF SIDEWALK,N JORDAN ST + N HOWARD ST,,KFH,2009/03/31 04:00:00+00,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,4,N,Y,N,NON,UNK,2.5,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,NPL,,U,N,U,Y,U,U,U,U,-77.107833,38.817657
-77.120117315824,38.852774777161,6550,1303153,6000119,2888,PRS,1989/06/25 04:00:00+00,REV,COLUMBIA PIKE,S JEFFERSON ST,150,FAR,@ 2ND CATCH BASIN S OF -,S JEFFERSON ST + COLUMBIA PIKE,,KFH,2007/03/30 04:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,4,Y,Y,Y,NON,SLP,1.39999997615814,N,Y,Y,Y,U,Y,Y,Y,Y,Y,Y,YUN,,U,N,U,Y,U,U,U,U,-77.120115,38.852767
-76.9877745638473,38.9897103783782,6551,1308783,3002200,19278,PRS,2016/12/22 05:00:00+00,REV,BUS BAY G,TAKOMA-LANGLEY CROSSROADS TRANSIT CTR,184,NEA,225' N OF -,TAKOMA-LANGLEY CROSSROADS TRANSIT CTR +BUS BAY G,PER,KFH,2006/06/09 04:00:00+00,1,INS,WMAT,N,Y,N,Y,58O,CON,SHL,Y,N,U,4,N,Y,N,NWB,UNK,6.40000009536743,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,,U,N,Y,N,U,U,U,U,-76.987772,38.989703
-77.1044433239286,39.0054788062384,6552,1309505,2001205,20485,PRS,2016/12/30 05:00:00+00,REV,LOCUST AVE,W CEDAR LN,265,NEA,UNKNOWN,W CEDAR LN + LOCUST AVE,,KFH,2012/02/17 05:00:00+00,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,Y,Y,N,4,Y,Y,Y,NON,NON,2.70000004768372,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,150,N,Y,N,N,U,U,U,U,-77.104441,39.005471
-77.190415102152,38.8286690872534,6553,1302582,5000753,21582,PRS,2015/12/13 05:00:00+00,REV,LITTLE RIVER TPKE,JOHN MARR DR,21,NEA,UNKNOWN,JOHN MARR DR + LITTLE RIVER TPKE,,WSV,2017/02/03 20:09:41+00,1,FRE,NAPP,N,N,E,N,SWK,EXM,EXM,E,N,E,4,Y,E,Y,NON,NON,4.5,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,0,N,Y,N,Y,U,N,N,U,-77.190413,38.828661
-76.9660522754886,38.8551637762957,6554,1309975,1003469,15758,PRS,1946/09/01 04:00:00+00,REV,GAINESVILLE ST SE,NAYLOR RD SE,150,NEA,UNKNOWN,NAYLOR RD SE + GAINESVILLE ST SE,,KFH,2006/05/04 04:00:00+00,1,INS,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,5,N,Y,N,NON,UNK,4.09999990463257,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,U,Y,U,U,U,U,-76.96605,38.855156
-76.9885542800203,38.9835648039825,6555,1308771,2000097,9704,PRS,1956/02/09 05:00:00+00,REV,MERWOOD DR,MD-650,185,NEA,UNKNOWN,MD-650 + MERWOOD DR,,KFH,2012/03/01 05:00:00+00,1,FRE,WMAT,N,Y,N,Y,58U,CON,NON,Y,Y,N,3,Y,Y,Y,NON,NON,7.59999990463257,Y,N,Y,Y,Y,N,N,N,Y,Y,N,NPL,150,N,N,N,Y,U,U,U,U,-76.988552,38.983557
-77.093283312688,38.887745777996,6556,1304222,6000624,4938,PRS,1989/04/08 04:00:00+00,REV,N FILLMORE ST,CLARENDON BLVD,57,NEA,ON LAMPPOST,CLARENDON BLVD + N FILLMORE ST,,KFH,2007/03/02 05:00:00+00,1,INS,UNKW,N,N,N,N,58U,BRK,NON,Y,N,E,11,Y,Y,N,NON,UNK,7,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,,U,Y,U,Y,U,U,U,U,-77.093281,38.887738
-77.0920003065143,38.8726937745547,6557,1304159,6000374,4034,PRS,1901/01/01 05:00:00+00,REV,HIGHLAND ST,ARLINGTON BLVD,72,NEA,UNKNOWN,ARLINGTON BLVD + HIGHLAND ST,,KFH,2007/03/12 04:00:00+00,1,INS,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,0,U,E,U,UNK,UNK,,N,N,U,N,N,N,N,N,N,N,N,NPL,,U,N,U,N,U,U,U,U,-77.091998,38.872686
-77.0418683013146,38.9001437837139,6558,1307455,1001148,5862,PRS,1995/06/24 04:00:00+00,REV,18TH ST NW,H ST NW,92,NEA,5' W OF STOP BAR,H ST NW + 18TH ST NW,,KFH,2006/07/12 04:00:00+00,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,2,Y,Y,N,NON,UNK,2.90000009536743,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,Y,U,Y,U,U,U,U,-77.041866,38.900136
-76.9133642518805,38.8889987872332,6559,1301252,3002957,14755,PRS,1901/01/01 05:00:00+00,UNK,BUS BAY B,CAPITOL HEGHTS STATION,16,MID,UNKNOWN,CAPITOL HEGHTS STATION + BUS BAY B,,KFH,2006/12/14 05:00:00+00,,UNK,UNKW,N,Y,N,Y,58U,CON,NON,Y,N,E,11,Y,Y,N,NON,UNK,,Y,Y,Y,Y,U,U,U,U,Y,N,N,NPL,,U,Y,U,Y,U,U,U,U,-76.913362,38.888991
-76.9550512711908,38.9711648016345,6560,1305868,3003404,15271,PRS,2015/06/21 04:00:00+00,REV,BELCREST RD,TOLEDO TER,93,NEA,@ PEPCO POLE #868058,TOLEDO TER + BELCREST RD,,KFH,1900/01/01 05:00:00+00,,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,-76.955049,38.971157
-77.0554172964168,38.8532887763399,6561,1302915,6000136,2929,PRS,1901/01/01 05:00:00+00,REV,S FERN ST,23RD ST S,86,NEA,UNKNOWN,23RD ST S + S FERN ST,,KFH,2007/02/22 05:00:00+00,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,N,NON,UNK,2.5,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,U,Y,U,U,U,U,-77.055415,38.853281
-77.1061643205059,38.8747127742841,6562,1304377,6000409,4151,PRS,1901/01/01 05:00:00+00,REV,3RD RD N,N GLEBE RD,314,NEX,UNKNOWN,N GLEBE RD + 3RD RD N,,KFH,2007/03/21 04:00:00+00,1,INS,ARTA,N,Y,N,Y,58O,CON,SHL,N,N,E,4,N,Y,N,NON,UNK,,N,N,U,N,N,N,U,U,N,N,N,NPL,,U,N,U,N,U,U,U,U,-77.106162,38.874705
-77.1047933136715,38.8734847794361,6563,1304375,6000391,4097,PRS,1901/01/01 05:00:00+00,REV,N PERSHING DR,N GLEBE RD,133,FAR,UNKNOWN,N GLEBE RD + N PERSHING DR,,KFH,2007/03/19 04:00:00+00,0,UNK,ARTA,N,Y,N,Y,SWK,CON,NON,Y,N,E,5,Y,Y,N,UTP,UPV,1.79999995231628,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,,U,N,U,N,U,U,U,U,-77.104791,38.873477
-76.9832432761371,38.8448687748372,6564,1309588,1003141,13239,PRS,1901/01/01 05:00:00+00,REV,SAVANNAH ST SE,15TH ST SE,1,FAR,UNKNOWN,15TH ST SE + SAVANNAH ST SE,,KFH,2006/04/26 04:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,N,N,E,5,N,Y,N,NON,UPV,5.90000009536743,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,YUN,,U,N,U,N,U,U,U,U,-76.983241,38.844861
-77.0299452972674,39.0663828180694,6565,1300961,2000747,11022,PRS,1983/03/24 04:00:00+00,REV,KEMP MILL RD,RANDOLPH RD,90,FAR,UNKNOWN,RANDOLPH RD + KEMP MILL RD,,KFH,2012/03/02 05:00:00+00,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,Y,N,E,7,Y,Y,Y,NON,NON,1.89999997615814,N,Y,Y,E,N,Y,Y,E,Y,Y,Y,NSG,150,N,Y,N,N,U,U,U,U,-77.029943,39.066375
-77.0423713115484,39.0624448193467,6566,1300955,2000717,10966,PRS,1988/07/13 04:00:00+00,REV,HEURICH RD,RANDOLPH RD,231,FAR,75' W OF -,RANDOLPH RD + HEURICH RD,,KFH,2012/03/02 05:00:00+00,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,Y,N,E,7,Y,Y,Y,NON,NON,1,N,N,Y,Y,N,N,Y,Y,N,N,N,NSG,150,N,Y,N,N,U,U,U,U,-77.042369,39.062437
-76.877264240736,38.9075567930623,6567,1301557,3001146,6350,PRS,1901/01/01 05:00:00+00,REV,NALLEY TER,NALLEY RD,276,FAR,UNKNOWN,NALLEY RD + NALLEY TER,,KFH,2006/08/21 04:00:00+00,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,6.09999990463257,Y,N,Y,N,Y,N,Y,U,N,N,N,YMR,,U,Y,U,N,U,U,U,U,-76.877262,38.907549
-77.0835983064499,38.8914677802515,6568,1304226,6000661,5188,PRS,1901/01/01 05:00:00+00,REV,N COURTHOUSE RD,CLARENDON BLVD,84,FAR,UNKNOWN,CLARENDON BLVD + N COURTHOUSE RD,,KFH,2007/01/08 05:00:00+00,3,UNK,ARTA,N,Y,N,Y,58U,BRK,NON,Y,N,E,11,Y,Y,N,NON,UNK,4.30000019073486,Y,U,Y,N,Y,Y,Y,N,Y,Y,Y,NPL,,U,Y,U,U,U,U,U,U,-77.083596,38.89146
-77.0972503172685,38.9323267886093,6569,1304137,1003096,13164,PRS,2001/09/02 04:00:00+00,REV,LOUGHBORO RD NW,ARIZONA AVE NW,41,NEA,S OF PEPCO POLE # 772400-2621,ARIZONA AVE NW + LOUGHBORO RD NW,,KFH,2006/04/14 04:00:00+00,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,N,N,E,3,N,N,N,NON,UNK,5,N,N,N,N,Y,U,N,N,Y,N,N,YUN,,U,N,U,N,U,U,U,U,-77.097248,38.932319
-76.9349002730556,39.0941278334902,6570,1301119,2001390,15549,PRS,2002/02/15 05:00:00+00,REV,GREENCASTLE RD,WEXHALL DR,30,NEA,30' S OF STOP SIGN,WEXHALL DR + GREENCASTLE RD,,KFH,2012/02/08 05:00:00+00,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,5,N,Y,Y,NON,NON,4.90000009536743,Y,Y,Y,Y,N,N,N,N,N,N,N,YUN,,N,N,N,Y,U,U,U,U,-76.934898,39.09412
-77.0234373016387,39.0333408158109,6571,1301076,2000449,10570,PRS,1964/05/18 04:00:00+00,REV,CADDINGTON AVE,UNIVERSITY BLVD W,331,NEA,UNKNOWN,UNIVERSITY BLVD W + CADDINGTON AVE,,KFH,2012/03/08 05:00:00+00,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,Y,Y,N,5,Y,Y,Y,NON,NON,6,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,YMR,,N,N,N,N,U,U,U,U,-77.023435,39.033333
-77.371537399031,38.8562727681348,6572,1312026,5004763,18638,PRS,2014/03/30 04:00:00+00,UNK,POST FOREST DR,WEST OX RD,20,NEA,UNKNOWN,WEST OX RD + POST FOREST DR,,UNK,1900/01/01 05:00:00+00,,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,-77.371535,38.856265
